Gender,Married,Dependents,Education,Self_Employed,Loan_Amount_Term,Credit_History,ApplicantIncome_log,CoapplicantIncome_log,LoanAmount_log,Total_Income_log,Property_Area_Semiurban,Property_Area_Urban
1,1,3,1,0,360.0,1.0,8.30943074214033,6.866933284461882,2.772588722239781,8.521384396034707,True,False
1,1,0,1,0,360.0,1.0,8.599878558034845,7.642044402873258,2.9444389791664403,8.924523226133914,False,True
0,1,2,1,0,360.0,1.0,8.444837529224097,6.693323668269949,2.772588722239781,8.604654467186233,False,False
1,1,0,0,0,360.0,1.0,8.747034264178168,8.616133139271142,2.302585092994046,9.376786579611847,True,False
1,1,0,1,0,360.0,1.0,9.243871855184976,8.867286523989415,3.58351893845611,9.766292313358283,False,True
0,1,1,0,0,360.0,1.0,8.069029328774958,7.532088143541722,2.3978952727983707,8.52912176228151,True,False
1,0,0,1,0,360.0,1.0,9.872512748236698,0.0,3.258096538021482,9.872512748236698,False,True
1,0,1,1,0,480.0,1.0,7.917900586327916,0.0,2.3978952727983707,7.917900586327916,True,False
1,0,1,1,1,360.0,0.0,8.538758969330798,0.0,2.302585092994046,8.538758969330798,True,False
1,1,3,0,0,360.0,1.0,8.478036476215044,7.379632152609552,2.302585092994046,8.765614549914716,True,False
1,1,0,1,0,360.0,1.0,8.387084506069217,7.637716432664798,2.833213344056216,8.774003600200931,True,False
1,0,3,1,0,360.0,1.0,8.084254106307318,0.0,2.302585092994046,8.084254106307318,False,True
1,1,0,1,0,360.0,0.0,8.95789673495042,7.239932591320469,2.9444389791664403,9.122819774446688,False,False
0,1,0,1,0,360.0,1.0,8.885579291282982,8.089482474360754,2.70805020110221,9.25779631313248,False,False
1,1,0,0,0,360.0,1.0,8.31434234336979,6.8679744089702925,2.302585092994046,8.525558107747864,False,True
0,1,2,1,1,360.0,1.0,9.49228099379885,7.975564658495202,3.951243718581428,9.690603690159534,True,False
0,1,0,1,0,360.0,1.0,8.825706773447951,6.7226297948554485,2.302585092994046,8.940760134888384,True,False
1,1,1,1,0,360.0,1.0,8.144969417087875,6.754604099487962,2.302585092994046,8.3670677328386,True,False
1,1,1,1,0,360.0,1.0,8.451907724717607,7.854381210652365,2.302585092994046,8.89013510781884,True,False
1,1,0,1,0,360.0,0.0,8.099554282376364,7.65728279297819,2.302585092994046,8.5956346177228,False,False
0,1,1,1,0,360.0,1.0,7.557472901614746,7.887208585813932,2.302585092994046,8.428799040653642,False,True
1,1,3,1,0,360.0,1.0,9.422625179955515,7.227662498728654,3.044522437723423,9.528139343331777,True,False
1,1,0,1,1,360.0,1.0,9.385637313833174,7.757478766584179,2.302585092994046,9.564792848061815,True,False
1,1,1,1,0,360.0,0.0,8.511577452630602,8.98744678941718,2.302585092994046,9.470625553571011,True,False
1,0,0,1,0,360.0,1.0,8.270013062273787,0.0,2.302585092994046,8.270013062273787,False,True
0,1,0,1,0,180.0,0.0,8.107418811719974,8.469262657658687,2.302585092994046,8.997642078523512,False,False
1,1,0,1,0,360.0,1.0,9.158836529109069,7.4999765409521215,2.5649493574615367,9.33300038471207,True,False
1,1,1,1,0,360.0,0.0,8.06777619577889,7.005789019253503,2.3978952727983707,8.36450810375059,False,True
1,0,0,1,0,240.0,1.0,8.628376720376853,0.0,2.772588722239781,8.628376720376853,True,False
1,0,0,0,0,36.0,1.0,8.482394685873542,0.0,2.70805020110221,8.482394685873542,True,False
1,0,0,1,0,480.0,1.0,7.754481547470383,0.0,2.302585092994046,7.754481547470383,False,True
0,1,0,1,0,360.0,1.0,9.033961124637855,6.92951677076365,2.6390573296152584,9.14889040965996,True,False
1,1,0,1,0,360.0,1.0,8.657129031713755,7.805474625270857,2.8903717578961645,9.012377119192273,False,False
1,0,0,1,0,360.0,1.0,8.854664928370534,0.0,3.1354942159291497,8.854664928370534,True,False
1,0,1,1,0,360.0,0.0,9.399554785027307,0.0,3.367295829986474,9.399554785027307,False,True
1,1,0,1,0,360.0,0.0,9.237760967552177,7.422373700986824,2.833213344056216,9.388486557359656,True,False
1,1,0,1,0,360.0,1.0,7.513163545234075,7.814803429489359,2.302585092994046,8.36822903827628,False,True
1,0,0,1,0,360.0,1.0,7.949444420250626,0.0,2.302585092994046,7.949444420250626,False,True
1,0,1,0,0,360.0,1.0,8.773539383558166,0.0,2.302585092994046,8.773539383558166,True,False
1,1,0,1,1,360.0,1.0,8.159374736775426,7.268920128193722,2.302585092994046,8.503094267036737,False,True
1,1,1,1,0,360.0,1.0,8.531884740159228,6.246106765481563,2.6390573296152584,8.628555659269699,False,False
1,0,0,1,0,360.0,1.0,7.971085753505607,0.0,2.302585092994046,7.971085753505607,True,False
1,1,0,1,0,360.0,1.0,8.16223106548118,6.289715570908998,2.302585092994046,8.304989580140361,False,False
1,0,1,1,0,360.0,1.0,8.374246182096304,0.0,2.302585092994046,8.374246182096304,False,True
0,0,0,0,0,360.0,1.0,8.410498452745275,0.0,2.772588722239781,8.410498452745275,False,False
1,1,3,0,0,360.0,1.0,7.935945103353701,8.070906088787819,2.302585092994046,8.698681067461616,False,True
0,0,0,0,0,360.0,1.0,8.187855443695623,0.0,2.302585092994046,8.187855443695623,True,False
0,1,0,0,0,360.0,1.0,7.6953031349635665,7.061334366910438,2.302585092994046,8.12058871174027,False,False
1,1,0,1,0,360.0,1.0,8.405143687607614,7.529406457837013,2.302585092994046,8.753213480544126,False,True
1,0,0,1,1,360.0,1.0,8.055157731819678,0.0,2.302585092994046,8.055157731819678,False,True
1,0,0,1,0,84.0,1.0,8.809116258125274,0.0,2.302585092994046,8.809116258125274,True,False
1,0,1,1,0,360.0,1.0,8.545974992841689,0.0,2.302585092994046,8.545974992841689,False,False
1,0,1,1,0,60.0,0.0,8.690978417187905,0.0,2.302585092994046,8.690978417187905,False,True
1,1,2,1,0,360.0,0.0,7.617759576608505,6.80903930604298,2.302585092994046,7.985824666418917,False,False
1,1,0,1,0,360.0,1.0,8.501063809486354,6.693323668269949,2.833213344056216,8.65277248565806,True,False
1,1,3,1,1,360.0,1.0,9.020268861722167,7.795234929002173,2.3978952727983707,9.27771860730613,False,False
0,1,2,1,1,360.0,1.0,8.35608503102148,6.996681488176539,2.833213344056216,8.584477938221834,False,False
1,0,2,1,0,360.0,1.0,8.821584877430965,0.0,2.4849066497880004,8.821584877430965,False,True
1,1,0,1,1,360.0,1.0,8.722742874329398,6.6039438246004725,3.1354942159291497,8.83608319099221,True,False
1,0,0,1,0,360.0,0.0,9.178540059426386,0.0,2.833213344056216,9.178540059426386,False,True
1,0,0,1,0,480.0,1.0,9.71836206840944,0.0,3.8918202981106265,9.71836206840944,False,False
1,1,0,1,0,360.0,0.0,8.927181388251986,9.124128675157117,2.4849066497880004,9.723583072257778,False,False
1,0,2,0,0,360.0,0.0,8.643297068211963,0.0,3.091042453358316,8.643297068211963,True,False
1,1,1,1,0,60.0,1.0,8.259716961021523,8.728587995695898,2.302585092994046,9.214431989879436,True,False
0,1,1,1,0,360.0,0.0,8.589513852995864,8.042699496897637,2.5649493574615367,9.046055177668327,True,False
0,1,0,1,0,360.0,1.0,8.429017500512511,8.51579221050061,2.5649493574615367,9.166388484447,True,False
1,0,3,1,0,360.0,1.0,9.06496771896043,0.0,3.5263605246161616,9.06496771896043,False,False
1,1,0,1,0,360.0,1.0,9.74700916569969,7.500529485395295,3.4339872044851463,9.847499042327271,False,True
1,1,0,1,0,60.0,1.0,7.845416036592485,6.664409020350408,2.302585092994046,8.112827478751374,False,True
1,0,3,1,0,360.0,1.0,6.957497370876951,0.0,2.302585092994046,6.957497370876951,False,False
1,1,0,1,0,240.0,1.0,8.029432840581244,7.334981878871814,2.302585092994046,8.434246270595311,False,False
1,1,0,1,0,360.0,1.0,7.9211727215870145,6.825460036255307,2.302585092994046,8.209308411646937,True,False
1,1,0,1,0,360.0,0.0,8.745761999375512,8.772765209949785,2.9444389791664403,9.452423433109788,False,True
1,1,1,1,0,360.0,1.0,8.545197387825835,8.307705966549513,2.4849066497880004,9.126523885883072,False,True
0,1,0,1,0,360.0,0.0,8.649273531773446,8.55256033525353,2.995732273553991,9.295140973668648,False,True
1,1,2,1,1,360.0,0.0,7.59488438721652,6.859614903654202,2.302585092994046,7.986164860332727,True,False
1,1,0,1,1,360.0,0.0,9.631285050932734,7.410951875583635,3.713572066704308,9.734299374132137,False,False
1,1,0,1,0,360.0,1.0,8.458504195067558,8.38160253710989,2.4849066497880004,9.11382947159534,True,False
1,1,3,1,0,360.0,1.0,9.348448774093812,8.133000218583613,3.610917912644224,9.608109273449877,True,False
1,0,0,0,0,360.0,1.0,8.664232934065552,0.0,2.302585092994046,8.664232934065552,True,False
0,0,1,1,0,360.0,1.0,8.480736654405622,0.0,2.302585092994046,8.480736654405622,False,False
0,1,2,1,0,480.0,0.0,8.552174160311482,8.092851027538384,2.302585092994046,9.041685005946045,True,False
1,1,0,1,0,360.0,1.0,7.471932078245122,8.353497098745448,2.302585092994046,8.699848026000312,False,False
1,1,0,1,0,360.0,1.0,8.435332164935916,7.798112628829788,2.772588722239781,8.859647499714997,False,False
1,0,0,1,0,180.0,1.0,9.007856923358275,0.0,2.833213344056216,9.007856923358275,False,True
1,1,0,1,0,360.0,1.0,8.005033344637111,8.566364235422688,2.302585092994046,9.017604776833355,True,False
0,1,0,1,0,180.0,1.0,8.812843433517195,7.952615111651,2.4849066497880004,9.165552189186048,False,False
1,1,2,1,1,360.0,1.0,8.432506383249043,7.592366128519796,2.772588722239781,8.791181936736015,True,False
1,0,0,1,1,36.0,0.0,7.976938756959434,0.0,2.302585092994046,7.976938756959434,False,False
1,1,0,1,0,360.0,1.0,7.805474625270857,6.612041034833092,2.302585092994046,8.069968149059841,False,True
1,0,0,1,1,36.0,1.0,7.984462732262196,0.0,2.302585092994046,7.984462732262196,True,False
1,1,0,1,0,360.0,1.0,8.468423027046809,9.097171673870545,2.302585092994046,9.524493961633755,True,False
1,0,3,1,0,480.0,1.0,9.33485624667375,0.0,3.1780538303479458,9.33485624667375,False,False
1,1,3,0,0,360.0,1.0,9.553078650176042,7.013915474810528,2.302585092994046,9.628984915196462,False,False
1,0,1,1,0,360.0,1.0,7.462214939768189,0.0,2.302585092994046,7.462214939768189,True,False
1,1,0,1,0,180.0,1.0,8.178358165605836,7.798112628829788,2.302585092994046,8.699181359308954,True,False
1,0,0,1,1,360.0,0.0,8.41847721847708,0.0,2.70805020110221,8.41847721847708,False,True
1,1,2,1,0,360.0,1.0,7.809135398120538,8.272826003650401,2.302585092994046,8.760609847570002,False,True
0,1,1,1,0,360.0,1.0,8.589699882202986,7.313220387090301,2.3978952727983707,8.835646922534773,True,False
1,1,1,1,0,360.0,1.0,8.701013624333928,7.473069088032197,2.6390573296152584,8.957768009971161,True,False
1,1,0,1,0,180.0,0.0,7.5251007461258,7.111512116496157,2.302585092994046,8.0323601479245,True,False
0,1,3,1,0,360.0,1.0,8.708969906980947,6.028278520230698,3.1354942159291497,8.775085935057266,True,False
1,1,3,0,0,360.0,0.0,8.621012520055235,7.247792581767846,2.4849066497880004,8.846640813100485,False,False
1,1,0,1,0,360.0,0.0,7.792348924113037,7.9229859587111955,2.302585092994046,8.552753366814787,False,True
1,0,0,0,1,180.0,1.0,7.644919344958857,0.0,2.302585092994046,7.644919344958857,True,False
0,1,2,1,0,360.0,1.0,8.403128235128264,8.11701408773731,2.302585092994046,8.963288275610298,False,False
1,1,0,1,0,360.0,1.0,8.644002038279933,7.028201432058005,2.302585092994046,8.825118970345061,True,False
1,0,0,0,1,360.0,1.0,8.629449873761905,0.0,2.3978952727983707,8.629449873761905,True,False
1,1,1,1,0,360.0,1.0,8.315321775377567,8.654691704601872,2.302585092994046,9.19238004659919,True,False
0,1,0,1,0,360.0,1.0,8.224967478914584,7.551186867296149,2.302585092994046,8.636752426473876,False,False
1,1,1,1,0,360.0,1.0,7.229113877793302,7.218176838403408,2.302585092994046,7.91644286012226,True,False
0,0,0,1,0,360.0,0.0,8.536407410340042,0.0,2.302585092994046,8.536407410340042,False,False
0,1,0,1,0,360.0,1.0,8.251663923605589,7.074963197966044,2.6390573296152584,8.520188700396035,True,False
1,0,0,0,0,240.0,1.0,9.058237593766226,0.0,2.8903717578961645,9.058237593766226,False,True
1,1,1,1,0,360.0,0.0,8.675392806089782,8.113726085970747,2.302585092994046,9.126523885883072,False,False
1,1,0,0,0,180.0,1.0,8.41715183723601,7.44600149832412,2.302585092994046,8.738094230177667,False,False
0,0,0,1,0,60.0,1.0,7.724004656676065,0.0,2.302585092994046,7.724004656676065,True,False
1,1,3,1,0,360.0,1.0,8.637816633739977,7.301147805856032,2.4849066497880004,8.870943863837724,True,False
1,1,1,1,1,360.0,1.0,9.35331454092729,7.00397413672268,3.6635616461296463,9.44438429775868,False,False
1,1,0,0,0,360.0,0.0,8.038189179973203,7.298445101508147,2.302585092994046,8.428143374582726,True,False
1,0,1,1,0,180.0,1.0,9.32250766884693,0.0,3.5263605246161616,9.32250766884693,False,True
0,0,0,0,1,360.0,1.0,7.918992488165245,0.0,2.302585092994046,7.918992488165245,False,False
0,1,0,0,0,360.0,1.0,8.345692873253865,6.987490247000991,2.302585092994046,8.574329382787045,False,True
1,1,1,1,0,360.0,0.0,8.67334187390617,8.960339366492091,2.302585092994046,9.520175249069098,False,True
1,1,1,1,0,360.0,1.0,8.22121009392507,6.541029999189903,2.302585092994046,8.39185670010494,True,False
1,0,0,1,0,360.0,1.0,6.651571873589727,0.0,2.302585092994046,6.651571873589727,True,False
1,1,0,1,0,60.0,1.0,7.621684998724611,8.51579221050061,2.302585092994046,8.858510813033929,False,True
1,1,0,1,0,180.0,1.0,8.718827059242566,9.507923269105229,2.302585092994046,9.882366055914018,False,False
1,0,0,0,0,360.0,1.0,7.143617602704121,0.0,2.302585092994046,7.143617602704121,True,False
1,0,1,1,1,360.0,0.0,8.343315881404946,0.0,2.302585092994046,8.343315881404946,True,False
1,0,0,1,0,360.0,1.0,8.497806477616047,0.0,2.5649493574615367,8.497806477616047,False,True
1,1,0,1,0,360.0,1.0,9.23805281054272,7.680637427560936,2.5649493574615367,9.429154565129164,True,False
0,0,0,1,0,480.0,1.0,8.684401110400144,0.0,2.70805020110221,8.684401110400144,False,False
1,1,1,1,0,360.0,0.0,8.384804003370492,7.149131598557407,2.4849066497880004,8.639764743804419,False,True
1,1,1,1,0,360.0,1.0,8.981430225767635,7.724888439323074,2.302585092994046,9.231808278591425,True,False
1,0,0,0,0,360.0,1.0,9.077608659522223,0.0,2.995732273553991,9.077608659522223,False,False
1,0,0,0,0,360.0,1.0,7.88570539124302,0.0,2.302585092994046,7.88570539124302,False,False
1,1,0,1,0,360.0,0.0,8.504107951867582,6.654152520183219,2.4849066497880004,8.649974302650056,True,False
1,0,0,0,0,300.0,1.0,7.321849713788356,0.0,2.302585092994046,7.321849713788356,False,True
1,0,1,1,0,360.0,1.0,7.80057265467065,0.0,2.302585092994046,7.80057265467065,True,False
1,1,0,1,0,180.0,0.0,8.949624747754216,6.115892125483034,3.258096538021482,9.00663173330058,False,True
0,1,0,1,0,360.0,0.0,7.899524472032198,7.351158226430694,2.302585092994046,8.355379895253634,False,False
1,0,2,1,0,360.0,1.0,6.78332520060396,0.0,2.302585092994046,6.78332520060396,False,False
1,0,0,1,0,360.0,1.0,8.675392806089782,0.0,2.302585092994046,8.675392806089782,False,False
0,1,0,1,0,360.0,1.0,8.504513138258863,7.039660349862076,2.302585092994046,8.712266432135355,True,False
1,0,1,0,0,360.0,1.0,8.754160749323518,0.0,2.3978952727983707,8.754160749323518,False,False
1,1,0,0,0,180.0,1.0,8.242756345714477,6.595780513961311,2.6390573296152584,8.418697944667139,False,False
0,0,0,1,0,360.0,1.0,8.707648248106914,0.0,2.3978952727983707,8.707648248106914,False,False
1,0,2,1,0,360.0,1.0,7.8547691834991324,0.0,2.302585092994046,7.8547691834991324,False,False
0,1,3,0,0,360.0,1.0,8.584290934948731,7.802618063442671,2.833213344056216,8.96098117384356,True,False
1,1,0,1,0,84.0,0.0,8.226573474977114,6.923628628138427,2.4849066497880004,8.46674164792014,False,True
1,1,0,1,0,480.0,1.0,8.158229916959494,8.41847721847708,2.302585092994046,8.989818381366925,False,False
0,1,0,0,0,360.0,1.0,8.838261682885651,8.459564078579602,2.302585092994046,9.35979432514452,True,False
1,1,1,1,0,360.0,1.0,6.601230118728877,7.05617528410041,2.302585092994046,7.546974117516527,False,True
1,0,1,1,0,360.0,1.0,7.745435610274381,0.0,2.302585092994046,7.745435610274381,False,True
1,0,2,1,0,360.0,1.0,8.27410200229233,0.0,2.5649493574615367,8.27410200229233,False,True
1,0,2,1,0,360.0,1.0,8.052296499538647,0.0,2.5649493574615367,8.052296499538647,True,False
0,0,0,0,0,300.0,0.0,8.111928063310739,0.0,2.302585092994046,8.111928063310739,True,False
1,0,2,1,0,360.0,1.0,8.859363449152088,0.0,3.044522437723423,8.859363449152088,True,False
0,1,2,1,0,360.0,1.0,7.755767170102998,7.965892735084528,2.302585092994046,8.559294367434873,False,False
1,1,0,1,0,360.0,1.0,7.8009820712577405,7.725330037917135,2.302585092994046,8.456806041401142,False,True
1,1,0,1,0,180.0,1.0,8.302265794873367,8.757469141470748,2.70805020110221,9.248599084093271,False,False
1,0,0,1,0,360.0,1.0,8.812396905266864,0.0,2.833213344056216,8.812396905266864,False,True
1,1,2,1,0,360.0,1.0,7.148345743900068,8.249575150000199,2.302585092994046,8.536407410340042,False,False
1,1,2,1,0,360.0,1.0,8.162516250140179,6.403574197934815,2.302585092994046,8.32117830749028,False,False
0,1,0,1,0,84.0,1.0,7.632885505395133,8.780787468338929,2.302585092994046,9.056256356593469,False,False
1,1,0,1,0,360.0,1.0,9.19238004659919,7.98514393119862,3.555348061489413,9.453913804801902,False,True
1,0,2,1,0,360.0,1.0,7.498869733976931,0.0,2.302585092994046,7.498869733976931,True,False
0,0,0,1,0,360.0,1.0,9.507403306233716,0.0,2.302585092994046,9.507403306233716,True,False
1,0,2,0,0,480.0,1.0,8.605020901781758,0.0,2.9444389791664403,8.605020901781758,False,False
0,1,0,1,1,360.0,1.0,7.692113339595466,6.799055862058796,2.302585092994046,8.034955024502159,True,False
1,0,0,1,0,84.0,1.0,8.881002624255569,0.0,3.367295829986474,8.881002624255569,False,False
1,1,1,1,1,360.0,0.0,7.85243908535751,7.105786129481271,2.302585092994046,8.240121298076472,False,True
1,1,2,1,0,360.0,1.0,8.080237416216702,8.612139668725192,2.302585092994046,9.074176947163313,False,False
1,0,1,1,0,360.0,1.0,7.545389749611823,0.0,2.302585092994046,7.545389749611823,False,False
0,0,0,1,0,360.0,1.0,9.533944453604027,0.0,3.951243718581428,9.533944453604027,True,False
1,0,2,1,0,360.0,1.0,8.244071270295786,0.0,2.6390573296152584,8.244071270295786,False,False
1,1,0,1,0,360.0,1.0,8.098946748943339,7.136483208590247,2.302585092994046,8.42222295382501,False,False
1,1,0,0,0,360.0,1.0,8.58783803098557,7.44716835960004,2.302585092994046,8.865029186687766,True,False
1,1,3,0,0,360.0,1.0,8.914357274485015,6.813444599510896,2.833213344056216,9.029657471850737,False,False
0,1,1,1,0,360.0,0.0,8.634086942887738,8.336390480591552,2.772588722239781,9.189321004752108,False,False
1,1,0,1,0,360.0,1.0,8.505525386548555,7.261927092702751,2.302585092994046,8.758726607842037,True,False
1,0,0,1,0,360.0,1.0,9.104979856318357,0.0,2.5649493574615367,9.104979856318357,False,True
0,1,3,0,0,360.0,0.0,8.807172622916703,8.122371243406553,3.1780538303479458,9.215327913487222,False,False
1,1,0,1,0,180.0,1.0,7.783640596221253,8.156797046675651,2.302585092994046,8.68050180902826,False,False
1,0,0,1,0,360.0,1.0,7.636269603379373,0.0,2.302585092994046,7.636269603379373,True,False
1,1,0,0,0,360.0,1.0,8.195609567288775,7.264730177929867,2.302585092994046,8.527737405291909,False,False
1,0,0,1,1,360.0,1.0,7.479299637782834,0.0,2.302585092994046,7.479299637782834,False,True
1,1,0,1,0,36.0,1.0,8.659386957119413,8.045588280803528,2.302585092994046,9.0918946167697,False,True
0,1,1,1,0,360.0,1.0,8.261526448396468,6.931471805599453,2.70805020110221,8.495969554964612,True,False
1,0,0,1,0,360.0,0.0,7.637234388789473,0.0,2.302585092994046,7.637234388789473,False,False
1,1,0,1,0,480.0,1.0,8.489821994620105,8.296297112642508,2.302585092994046,9.090768236835338,False,True
1,0,1,1,0,360.0,1.0,8.533656917446903,0.0,2.302585092994046,8.533656917446903,True,False
1,1,0,1,0,360.0,1.0,7.88193748927207,6.408528791059498,2.302585092994046,8.08794755464267,False,True
1,0,0,1,0,360.0,1.0,8.841448244098858,0.0,2.302585092994046,8.841448244098858,False,True
1,1,0,1,0,360.0,1.0,9.409191230721348,6.765038976780541,3.610917912644224,9.477768715400696,True,False
1,1,2,1,0,360.0,1.0,7.649216319820633,8.234299635696253,2.302585092994046,8.676928249537395,True,False
1,1,0,1,0,360.0,1.0,8.00903068506973,8.361007108226909,2.302585092994046,8.8934354408475,False,True
1,1,0,0,0,360.0,1.0,7.504391559161238,6.813444599510896,2.302585092994046,7.910223707097344,True,False
1,0,0,1,0,360.0,1.0,8.08886878916199,0.0,2.4849066497880004,8.08886878916199,False,False
0,0,0,1,0,360.0,1.0,8.274357006756292,0.0,2.302585092994046,8.274357006756292,True,False
1,0,0,0,0,360.0,1.0,8.322880021769905,0.0,2.302585092994046,8.322880021769905,False,False
1,0,3,1,0,360.0,1.0,10.069467984116963,0.0,3.8501476017100575,10.069467984116963,True,False
0,1,0,1,0,360.0,1.0,8.832441791585824,7.326465613840322,3.1780538303479458,9.03264808356589,False,False
0,1,0,1,0,360.0,1.0,7.828436359157585,7.460490305825338,2.302585092994046,8.354203562921775,False,False
1,1,1,1,1,360.0,1.0,7.508787170634276,7.629975707027789,2.302585092994046,8.264105763728955,False,False
1,0,0,1,0,360.0,1.0,8.57300625623545,0.0,2.302585092994046,8.57300625623545,True,False
1,0,3,0,0,360.0,1.0,8.323122887587735,0.0,2.5649493574615367,8.323122887587735,False,False
1,1,0,1,0,300.0,1.0,7.621684998724611,7.078341579557671,2.302585092994046,8.079308192051961,True,False
1,1,3,0,0,360.0,1.0,8.928507824313293,7.541683099882111,2.4849066497880004,9.15143926405602,False,True
0,1,0,1,0,360.0,1.0,8.458292083496076,7.223295679562314,2.302585092994046,8.713417653379183,True,False
1,1,1,1,0,360.0,1.0,7.7025561132685825,8.185071477532283,2.302585092994046,8.665613196534512,False,True
1,1,2,1,1,360.0,1.0,8.272826003650401,8.098946748943339,2.302585092994046,8.882669291308039,False,False
1,0,3,1,0,360.0,1.0,8.430109084509125,0.0,2.302585092994046,8.430109084509125,False,False
1,1,0,1,0,360.0,1.0,8.600062669238532,7.498869733976931,2.995732273553991,8.886962034866128,False,True
0,1,0,1,0,360.0,0.0,8.296297112642508,8.374938143835367,2.6390573296152584,9.029417836095936,False,True
1,1,1,1,0,360.0,1.0,7.664815785285735,6.54534966033442,2.302585092994046,7.946971357693591,False,True
1,1,2,1,0,360.0,1.0,8.70930004894499,7.6577552711348655,2.6390573296152584,9.008835995765454,False,False
1,1,0,1,0,360.0,1.0,8.795733605950735,7.00397413672268,3.258096538021482,8.949754525186103,False,True
1,1,2,1,0,360.0,1.0,8.302265794873367,7.92588031673756,2.70805020110221,8.824677891164198,False,True
1,1,1,0,0,180.0,0.0,7.473637108496206,7.075808863978387,2.302585092994046,7.987184748233473,True,False
1,0,0,1,0,360.0,0.0,8.420021279663963,0.0,2.302585092994046,8.420021279663963,False,False
1,1,0,1,0,360.0,0.0,9.34975442775886,8.714567550836485,3.58351893845611,9.774858409938949,True,False
0,0,1,0,0,360.0,1.0,7.690286020676768,0.0,2.302585092994046,7.690286020676768,True,False
1,0,0,1,0,360.0,1.0,10.091169715572178,0.0,4.499809670330265,10.091169715572178,False,True
1,1,0,1,0,360.0,1.0,8.268731832117737,6.598509028614515,2.70805020110221,8.440959885416648,True,False
1,1,0,1,0,360.0,1.0,8.268218880067506,7.999007213243955,2.302585092994046,8.835646922534773,True,False
1,1,3,0,0,360.0,1.0,7.370860166536716,7.554858521040676,2.302585092994046,8.159946655578548,False,False
0,1,2,0,0,360.0,1.0,8.162516250140179,7.260522598089852,2.5649493574615367,8.502891406705379,False,False
1,0,3,1,0,360.0,1.0,8.132706489693264,0.0,2.302585092994046,8.132706489693264,False,True
1,0,1,0,0,360.0,1.0,9.915860688599269,0.0,3.970291913552122,9.915860688599269,False,True
1,1,0,1,0,60.0,1.0,8.974618038455112,7.090076835776092,2.6390573296152584,9.11591979635669,False,False
1,0,2,1,0,360.0,1.0,8.025843344150903,0.0,2.302585092994046,8.025843344150903,False,True
1,1,3,1,1,360.0,1.0,8.583355393669907,8.64241515616962,2.5649493574615367,9.306377560173123,False,False
0,1,0,1,1,360.0,1.0,8.89795568688403,6.212606095751519,3.091042453358316,8.963800242855577,False,True
1,0,0,1,1,360.0,1.0,8.581669210600602,0.0,2.302585092994046,8.581669210600602,True,False
1,1,1,1,0,360.0,1.0,8.12296471523406,6.873163834212518,2.5649493574615367,8.37470754311948,True,False
0,0,3,1,1,360.0,1.0,6.977281341630747,0.0,2.302585092994046,6.977281341630747,False,False
1,0,0,1,0,360.0,0.0,8.766550149546351,0.0,2.302585092994046,8.766550149546351,False,True
0,0,0,0,0,360.0,0.0,8.270781013162674,0.0,2.4849066497880004,8.270781013162674,False,False
1,1,0,0,0,240.0,0.0,8.33302993974291,7.237778191923443,2.302585092994046,8.6213730103259,True,False
1,1,0,0,0,360.0,1.0,8.004365564979574,6.595780513961311,2.302585092994046,8.22282213081366,False,False
1,1,2,0,0,360.0,1.0,8.27664912542186,7.8724551500639794,2.302585092994046,8.787830829258759,False,False
0,1,0,1,0,360.0,0.0,8.574707097616844,7.466799475018602,2.302585092994046,8.859931469616097,True,False
0,1,0,1,0,480.0,1.0,9.246961555431827,8.115819701211327,3.258096538021482,9.526537012326164,True,False
0,1,0,1,0,360.0,1.0,9.18901458526143,7.395721608602045,3.4339872044851463,9.342858751676328,False,True
1,1,1,0,0,360.0,1.0,8.631057447565285,5.75890177387728,2.302585092994046,8.685922794690725,True,False
